,Facebook,Twitter,Other social media,Other,Direct,Display,Email,Organic Search,Paid Search,Referral
2021-01-22,9.062915946520452,13.890378846574091,1.4015535292131038,0.09535729185291138,25.581580149790412,0.005959830740806961,19.16979557780559,21.117666924926,0.3993086596340664,9.275483242942567
2021-01-23,7.724859240253725,18.48318010120448,1.0628251728315872,0.08908844701019172,21.93803007625971,0.008908844701019172,20.447580357779202,22.584812201553703,0.40446154942627044,7.256254008980116
2021-01-24,9.583163056804251,16.629385068720023,1.4120405222291528,0.0785064418299529,22.496935022476503,0.006452584259996129,17.796227389069323,23.46697352289592,0.5387907857096768,7.991525606005205
2021-01-25,17.05331960424408,12.41617047947352,1.210547522048619,0.0734207816627121,20.09670054170211,0.0071630030890450815,17.133008013609704,22.90280700183552,0.4530599453821014,8.65380310695259
2021-01-26,7.567313896873349,16.785944741010148,1.3814747462896697,0.07137130677929646,21.18065739817368,0.007821513071703722,20.732875774818638,22.893568760876793,0.449737001622964,8.92923486048376
2021-01-27,7.808221800984165,16.34020717253528,1.3814693549313573,0.09669328125299174,22.31221398893293,0.006701514542286557,20.61290137285312,20.99967449786509,0.45474562965515924,9.987171386447622
2021-01-28,6.2570348780869605,20.281320581723854,1.3857312173413938,0.08199593002020082,20.592159698254978,0.05367006328594962,24.620396114883754,18.336526205153817,0.39283504655132573,7.99833026469777
2021-01-29,5.585715096373919,19.329008013820843,1.360647158592947,0.05737668741054596,29.763368452910132,0.046657965586597815,16.178964823677024,17.837214141146653,0.39091809004987355,9.45012957043146
2021-01-30,7.9990056484691126,16.821803919402285,1.3554944827300475,0.08010053998812303,29.960364043143805,0.04764601085500421,17.102846331257165,18.187656230579073,0.4315761852808352,8.013506608294549
2021-01-31,9.01220338386549,11.89016074680838,1.451736364676175,0.055429933923999405,31.657530992371786,0.05103073281892009,16.13187045232586,21.122324185927834,0.5208654108413913,8.106847796440167
2021-02-01,8.019034053110644,16.352693490698204,1.7625282732388412,0.08061297164458288,26.290003208865866,0.034436609246229585,17.32552770190419,20.840409795650032,0.4273270147373035,8.867426880904118
2021-02-02,6.073380025161012,14.41970069662204,1.693674071014139,0.0732298101657998,24.687834463075276,0.025348780442007623,20.920254614416883,22.677770058396078,0.5858384813263984,8.842968999380362
2021-02-03,4.6975245752677806,13.578581197051886,1.3473947003698912,0.06516690989527402,30.69820377968077,0.03487806445099173,18.804783801892594,21.78410478104836,0.5396921551890299,8.449670035153417
2021-02-04,5.089454602774275,22.338035939470366,1.0436370323665405,0.06173812526271543,20.65534363177806,0.026271542664985287,23.790195460277427,20.440573770491806,0.4755149222362337,6.079234972677596
2021-02-05,6.8370559136561235,19.6304901813821,1.0912906610703044,0.08844251236696148,25.96087543096987,0.03672612801678909,16.87678009293959,19.79313446259931,0.7157847399190527,8.969419877079899
2021-02-06,9.83476835540818,15.89389000885506,2.0074608587523786,0.11963750777172788,22.19511276070614,0.01130433144299791,22.6953294270588,17.925843585733933,0.7931872562503532,8.523465908020423
2021-02-07,17.121594878295685,19.428003392581918,1.1728119214599046,0.0720467665593565,22.51598252637915,0.005471906320963785,14.435800859089293,17.438965444911585,0.8353776983338045,6.973944606068344
2021-02-08,10.452130228963386,14.240170031880977,1.4027630180658874,0.06569413583228673,24.026664090426046,0.0038643609313109843,18.05332818085209,22.170804753163946,0.8897691044343542,8.694812095449715
2021-02-09,9.885518285892466,17.936656421221436,1.2704352086952648,0.22183616196712547,25.67686756648403,0.006236357966947302,15.461713216624348,20.621853980132745,0.5612722170252572,8.357610583990379
2021-02-10,5.640276301806589,7.793304994686504,0.7688629117959618,0.0924548352816153,42.278427205100954,0.004250797024442083,12.61317747077577,18.140807651434642,0.3937300743889479,12.27470775770457
2021-02-11,11.118251523112884,15.481253268313584,1.1819481984110485,0.09954574378941664,25.913395202903207,0.04599265377612288,19.690526143358472,18.16394805980305,0.5437213727232062,7.76141783380901
2021-02-12,8.482782785971395,16.46386137036919,1.4310515082980282,0.10352626381677445,25.25483388016437,0.05733762303698277,17.456120791259195,19.90013697321059,0.7334437613480712,10.116905042525403
2021-02-13,7.855483870967742,20.655483870967743,1.0726881720430106,0.09892473118279571,23.052043010752687,0.042150537634408604,20.23483870967742,17.898494623655914,0.7380645161290322,8.351827956989247
2021-02-14,8.187918090133586,12.820407912771312,1.660086328580488,0.09819364605282001,26.869259251682585,0.05421107542499437,16.48630403207659,21.122885256633186,0.7650921588282225,11.935642247816213
2021-02-15,4.888677340730224,20.825913190483618,1.3089542317382419,0.06154957202530918,23.233732448113713,0.05252230146159718,18.516573248094016,20.313820751233045,0.6844312409214381,10.113825675198806
2021-02-16,5.956686923168031,17.619511839575797,1.4932716223726528,0.08564217968458168,23.031368726027026,0.05648739511110706,20.30084093331754,20.958645760256562,0.7789794003225248,9.718565220164178
2021-02-17,7.623675917840465,15.667830973081742,1.4237442575648278,0.0512547932723338,22.392649682979613,0.06454307300960552,22.237936140324237,20.434526747408785,0.6606173355100801,9.443221079008314
2021-02-18,6.029403269597366,23.372422159320664,1.1206747154988157,0.04332505343423257,19.226214545664604,0.048379643001559704,23.839610652186472,16.898937092022415,0.4837964300155971,8.937236439258275
2021-02-19,5.636565436209503,15.780660964081367,1.2936065981590983,0.05166771915724209,23.37485887058193,0.0564517672273571,22.137704039650192,20.455632738197753,0.7405706412538033,10.472281225481755
2021-02-20,8.160562608457393,19.996346698328615,3.5427892958261027,0.06393277924924651,20.937985204128232,0.04840624714585807,20.835692757329436,18.286601516120193,0.7370536122020276,7.390629281212896
2021-02-21,8.408325453405723,17.544437479414796,2.890959509567472,0.04887325889015204,22.307455296905047,0.06587265328672666,21.15149647793797,19.359122831249138,0.7660352099956439,7.45742182934733
2021-02-22,5.81034952147599,18.554585244288077,1.4963037423300036,0.06806140185545852,22.611044794873404,0.050260727524030914,20.115809093003286,21.74090594961362,0.7580993068207996,8.794580218215325
2021-02-23,6.910820451843044,18.30487514863258,1.4145065398335315,0.0361474435196195,21.572413793103447,0.030439952437574313,19.46730083234245,21.719857312722947,0.72294887039239,9.820689655172414
2021-02-24,6.4039593566045525,17.320310449551947,1.3319710547036105,0.05061677477409921,20.608526114506393,0.03936860260207716,21.798020321697724,20.822241385774813,0.5914663867121593,11.033519553072626
2021-02-25,9.494905213936052,12.891241913818588,0.8261815238833905,0.057326881249051574,34.17075542216752,0.03821792083270105,18.335047519488327,17.50324571312954,0.49402282958741506,6.189055061907411
2021-02-26,7.070531140896027,12.514943038325429,1.041856340994197,0.0973771504120716,33.39165406569395,0.05304283802933981,17.24367246443359,20.811792927093805,0.7275577335666162,7.04757230055497
2021-02-27,10.150765430870859,20.318107599605472,0.9357568524090145,0.07873950485284001,24.763159857771587,0.05636090873676969,18.44410738410788,18.115887974405517,0.5868165203769551,6.550297966863101
2021-02-28,22.152216868305196,11.31053489097653,0.9221062848823101,0.061531528408500014,24.600478385967346,0.05806496342773945,16.499982667175097,18.79224876070302,0.5485839082053593,5.054251741948903
2021-03-01,39.07564555486761,10.917677337898047,0.8061089461096744,0.030350487428828104,16.278180427577666,0.028529458183098422,12.398174114676282,14.4359058406478,0.4364400092265482,5.592987823384443
2021-03-02,6.609663079651177,23.943935676634197,1.2024194136079869,0.05586999295552263,21.00711735127651,0.0251010113278435,17.59580894081829,21.005497931190842,0.607282532125246,7.947304070412385
2021-03-03,4.845471080960819,18.872902989094374,1.153014465374437,0.11631628662206574,23.972084091210704,0.03356778741442166,20.738647452361064,21.391267691394937,0.6323234373414313,8.244404718225748
2021-03-04,57.654778971638024,6.440933477187745,0.48476966051344206,0.02748998684618909,13.727257947709907,0.010050102717961603,10.336530645423508,8.055748510959045,0.2539128892567358,3.0085278077474467
2021-03-05,7.322109831647475,13.695005425081378,0.9807147107206609,0.039200588008820134,35.38483077246159,0.04130061950929264,14.64701970529558,20.258303874558116,0.5313079696195443,7.100206503097546
2021-03-06,13.761078557788043,14.208301369415835,0.8683304225765911,0.06120750159139504,25.031419850816917,0.032644000848744026,20.963977345063412,17.122594545187457,0.40805001060930024,7.542396396102307
2021-03-07,6.6655839871702485,14.594857949066697,1.2098943372478963,0.07815592614772485,29.90326935374184,0.06394575775722942,17.542452878066605,21.322357669938388,0.4983709056952325,8.121111235168136
2021-03-08,11.48768140398245,17.55923050961863,1.2048599392507595,0.04994937563280459,23.108336145798177,0.04994937563280459,15.952075599055012,20.947688153898074,0.5237934525818427,9.116436044549443
2021-03-09,11.133192824906645,23.878605301138574,1.2256305697463976,0.05154521087718494,23.427298343680558,0.027490779134498634,14.245950837323315,18.40908570250395,0.39861629745023025,7.202584133238643
2021-03-10,19.432568121292316,19.884578818322833,1.3782712397769414,0.08284082885307151,22.095150197650433,0.028354914573870113,14.859087194142209,15.532377420592338,0.40252859120552864,6.304242673590455
2021-03-11,18.512086744241564,15.005814266901805,1.0269304521266354,0.04466589143107976,28.821051496692412,0.003465457093790671,16.886402316465542,13.599993839187388,0.33306893179210334,5.766520604067677
2021-03-12,14.982161680045406,18.366374766885592,0.9501945998540502,0.05118381577880483,29.64303089272683,0.03496716127462904,12.883118462661153,16.024588502391957,0.5822792507905619,6.482100867591016
2021-03-13,18.1395865877989,17.821892241354092,0.8898952135221947,0.05499681135508632,24.08684815614414,0.033349130289786394,16.179008770236194,16.2392712337423,0.493216084812104,6.061935770745206
2021-03-14,7.284476264348252,34.462592702131104,1.0864773469194153,0.043526057041455776,21.617941663923038,0.03738776694586586,13.266518975686791,15.079546659375124,0.6071326930910755,6.514399870537882
2021-03-15,6.4361728491216645,23.952617306153662,1.571870596815192,0.0658486331098256,21.67694518986356,0.03894274001118719,18.1869676350428,18.853242514143297,0.6648587794637231,8.552533756275091
2021-03-16,6.569486851176992,31.94059461665095,1.3380985211971128,0.04643244079863798,18.641217936992586,0.03587961334440208,15.264313151637095,17.201108750404526,0.7246274851908654,8.23824063260683
2021-03-17,7.271447449680919,30.27578375578561,1.148158232008978,0.04117166592513397,17.444169228828134,0.04382790243643294,18.53986678973896,16.52909575068564,0.7497227553141331,7.956756469596053
2021-03-18,11.31144581937787,26.106576282064136,0.8854615832012996,0.03710314674795932,19.712300194540823,0.01203345299933816,18.308397344618037,14.874350694931913,0.7490824492088005,8.00324903230982
2021-03-19,8.647450110864744,18.75,1.2649359448139936,0.09392707563439272,24.427968711505297,0.04465385562946539,18.482846760285785,18.55829637841833,1.4073663463907367,8.322554816457256
2021-03-20,6.9371196754563895,18.272417620268666,1.1389643690918136,0.08266676872440583,22.025335833747942,0.03750621914348042,19.41291285544797,16.737724367560947,2.3582992077768,12.997053082781584
2021-03-21,6.316168527187613,19.77133597407274,1.0992077781778897,0.07742167806985956,24.918077061577243,0.036010082823190494,17.487396471011884,19.307706157724162,3.1373784659704715,7.849297803384949
2021-03-22,7.9800747819899005,25.377811347136998,1.1779099744692538,0.06054969132141899,19.82409378335695,0.020599379521719863,18.835323566314397,16.866522262935472,2.617369646502163,7.239745566451726
2021-03-23,7.893503264332832,18.75445831097101,2.9090266785328502,0.05638701875717576,24.51884209596663,0.04076170030639211,18.905276602104664,19.22525594950984,0.9205350652526886,6.775953314265916
2021-03-24,4.1653459958256835,12.66827339979547,4.690424787546423,0.12140204409944204,29.384677028699922,0.020333347287591275,16.043011009909517,24.81984056263568,0.6321278847936465,7.454563939406625
2021-03-25,6.528676260600717,16.156549163738408,1.5638774724660713,0.04842494753964017,23.96351987285347,0.003724995964587705,22.748550355737116,18.756596347020622,0.6916075840917839,9.538472999987583
2021-03-26,6.390128877960804,24.502495225186372,1.0893856313115755,0.057689830347091145,29.5579166690004,0.005600954402630208,14.468385412874355,17.37864132048101,0.780773043726651,5.768983034709114
2021-03-27,8.39252704031465,21.706194690265487,1.1437561455260572,0.06371681415929203,21.419862340216323,0.003933136676499509,21.964208456243856,17.05093411996067,0.8542772861356932,7.400589970501476
2021-03-28,9.31342350377447,24.293608687256913,1.6063333854372592,0.05792730582859034,21.320006988055944,0.008275329404084335,16.79340180402181,18.556046967091774,1.0013148578942044,7.0496611712349555
2021-03-29,8.151970619240318,23.770700853538273,1.7070765464005169,0.06631074234025912,20.183969803108106,0.0034005508892440573,18.80589655524195,18.760839255959468,0.9836093447138436,7.566225728568028
2021-03-30,7.279901663875727,22.48815334734742,1.3957672711725515,0.19952257099084333,19.763423237253715,0.005344354580111875,19.686820821605444,19.15951116970107,0.8087789931235971,9.21277657034952
2021-03-31,7.083945112114126,17.91560171841862,1.465550057099353,0.07069443689162,21.28265086011565,0.00634437254155564,23.043667409864593,19.91679808581217,0.8093606685155981,8.405387278626716
2021-04-01,6.680879948755701,15.073090050383856,1.486658317160148,0.054494870789793204,21.323747335009607,0.0038242014589328563,25.690985401110932,20.51014847462164,1.057391703394935,8.118779697314455
2021-04-02,9.81783025734056,20.165766861835603,1.4197725322354628,0.04671019042549725,24.365338866137286,0.00543141749133689,13.309145420771912,20.745842249910382,0.8244891751849398,9.299673028667021
2021-04-03,10.021814197814667,20.135580619601477,1.2472243145157345,0.05869290891838751,22.887299832725212,0.0058692908918387505,16.73334833263228,20.396764064288302,0.6319269860213055,7.881479452590804
2021-04-04,8.355905407347624,21.192689964732285,1.3421631601640667,0.05085626471791357,23.204829134006257,0.0033167129163856677,17.837282064322117,20.46080198118318,0.6909818575803474,6.861173453029817
2021-04-05,8.477321277758458,20.415321178399324,1.3761240001987183,0.0834616722142183,22.1322470068061,0.0029807740076506534,18.95275473197874,21.14660440160962,0.737244771225595,6.675940185801579
2021-04-06,8.40450176336353,21.509577484268032,1.5247908166793445,0.05618560265541802,21.91930018670908,0.002593181661019293,18.17474586819722,20.109259387317614,0.6266855680796626,7.672360141069082
2021-04-07,8.467552118359112,20.203429724277065,1.2953934095494284,0.06220578345662407,19.119872225958307,0.0,22.647948890383322,19.36785474108944,0.5363147276395427,8.299428379287155
2021-04-08,8.994820525174656,18.80570946759817,1.2308781016622499,0.04441700794989159,21.4315827511443,0.017315104794025538,23.56886894724163,17.84058058299205,0.6496928450975669,7.416134666345458
2021-04-09,8.107644104897206,21.047398314663006,1.254703349213843,0.050073679843197855,27.185716125155583,0.020744810220753394,16.55578923272816,17.08943159219995,0.6516731762450463,8.036825614833255
2021-04-10,10.992229053285232,21.57606442564677,1.2913355267220012,0.060862125234848415,23.20081855148142,0.034400331654479546,18.082225613252067,17.067856859337926,0.7241710843160949,6.970036429069163
2021-04-11,10.36838863653861,21.399838324736315,1.4358303179613519,0.05292940180152436,21.395988913696204,0.021171760720609747,18.778389406420818,18.74855647085996,0.7285010393409808,7.070405727923627
2021-04-12,7.8391893297034665,16.188828706198187,1.4160262409135165,0.062388339052264416,25.3447901010502,0.0349752809838452,17.859134692642904,20.131582678728414,0.6522417264554916,10.470842904271711
2021-04-13,8.608509217440204,25.15157373073476,1.2943078572307258,0.18100978858759642,20.150958648928878,0.0210885190587491,16.330421946118832,17.539497038820446,0.5975080399978911,10.125125213081912
2021-04-14,9.161729959250762,25.40064376947574,1.2969557922131287,0.09160017806389754,18.566585624764578,0.02910659863712632,20.40543779748656,16.50857788583365,0.508509399719207,8.030852994555355
2021-04-15,8.05844862428105,23.30094823565988,1.330638893206902,0.16866158868335146,18.25664542204259,0.00854966578579201,23.254313695010104,16.276231929115497,0.4780040416601896,8.86755790455464
2021-04-16,7.630683852488364,22.5,1.6317579663444326,0.0707124955245256,20.895989974937343,0.0026852846401718583,20.89419978517723,17.138381668456855,0.4967776584317938,8.738811313999284
2021-04-17,9.29662164935758,24.60079635482944,1.2807356019867822,0.05336398341611592,18.784122162472805,0.0020524609006198433,21.777636386026845,16.591067690160504,0.41664956282582816,7.19695414802348
2021-04-18,14.331359738668844,26.52613311555737,1.360759493670886,0.06635361371988567,18.275826868109434,0.004083299305839118,15.982033483054309,16.4822376480196,0.4246631278072683,6.546549612086566
2021-04-19,7.73698536188088,13.142159068989907,1.111789794037592,0.03643455710581024,41.92492338026961,0.0026790115518978115,11.355794166184445,16.967787565099982,0.2293233888424527,7.492123706037421
2021-04-20,7.600127606507932,12.932919578898524,0.8526434848177257,0.04466227777616659,41.530118036019836,0.0034801774890519414,11.394101099156057,16.986746324062526,0.21055073808764246,8.444650677184537
2021-04-21,9.777068652218233,14.037731389147423,1.1634091211275095,0.060571141544416375,30.642349569353954,0.002216017373576209,17.999970453101685,17.57523378983291,0.30433305263779936,8.437116813662486
2021-04-22,7.180115494455006,18.116953901316204,1.3405284637075343,0.07207142277997496,20.989900991882955,0.006306249493247809,24.992567634525813,17.740380717290837,0.44504103566634534,9.116134088882081
2021-04-23,8.004552744580682,21.101971131460502,1.404107817269388,0.1707279217755704,21.06575611775053,0.05277044854881266,20.83604945936158,18.519323296600962,0.6022039422629211,8.242537120389052
2021-04-24,6.952814606490781,19.627471987857685,1.2689165662247222,0.12387839828579081,19.8785768492478,0.017856345698852732,26.656176063568594,17.726887192536047,0.5167180036605509,7.230703986429177
2021-04-25,9.032320589232931,19.91083975384019,1.3676891020981732,0.141735717400785,22.087755003149685,0.02301691137277705,18.71274894606774,20.481416872607454,0.5923826137519989,7.650094490478267
2021-04-26,5.797576735240155,24.658979108869644,1.5821242122616843,0.12674720580023577,20.73336110544836,0.041658172535741826,18.16739494606596,18.051283869423788,0.5601694689912518,10.28070517536318
2021-04-27,5.012502958518991,26.03908332218529,1.5322555748788294,0.15641561274787244,20.5027938709777,0.017493851425748892,19.01375839962131,17.85093180485094,0.6246334009076222,9.250131203885694
2021-04-28,4.7267151512570145,17.86547123401446,1.5929637004461576,0.1661111880144389,22.212047320392276,0.019166675540127565,25.799410092319487,18.919638388721477,0.6569910449032614,8.041485204391298
2021-04-29,4.155668879037149,23.941436246999633,1.2855666316445857,0.14435930946706643,19.76868342601372,0.03416788389753052,26.355397244360162,16.292955436537426,0.6722531156839129,7.349511826358814
2021-04-30,6.56391290870806,21.443611915730518,1.332877283367359,0.15819233194736898,21.959874728774974,0.045961285633357205,20.976516989642676,17.925970264117062,1.014354885257116,8.57872740682151
2021-05-01,5.547582926729263,19.985785941749697,1.336668170076674,0.14897426435414873,21.209014993097984,0.05466945480886192,25.742479533122857,17.770306285620567,0.9102464225675508,7.294272007872402
2021-05-02,4.87466681026359,20.621415686168923,1.3691069168843057,0.10231280794808972,22.67574917207399,0.039040413559139495,23.597910664764008,18.24129668021863,0.8454268867289518,7.633073961390377
2021-05-03,5.101691433267137,20.89296719852085,1.643497911388071,0.11367527220434157,26.353489009107715,0.04519619256317195,14.612066013832775,21.837978497568994,0.9080325960419091,8.491405875505032
2021-05-04,5.34280539033696,18.69789191064065,1.530002697737754,0.14901789499376952,23.854424932235396,0.05010084400652596,20.245879526739717,21.43673804966407,0.9018151921174672,7.791323561527691
2021-05-05,5.979631681705451,20.926600179410055,1.2484829296607038,0.14880481241095456,19.10400506569574,0.031660598385309484,24.98021212600918,18.048651786185427,0.5530051184634056,8.97894570207377
2021-05-06,5.18439388689995,17.01216460715248,1.3030757978211496,0.12799784424683375,20.95218847441968,0.02021018593371059,27.573430342225812,18.478846672056047,0.5803210532394041,8.767371136004927
2021-05-07,5.51673176396073,18.300432809036206,1.4863295682465956,0.16256729652697138,23.31890636545973,0.020057004116964004,20.716773989232557,20.545761638340547,0.572152433231289,9.360287131848413
2021-05-08,4.534220532319392,22.564427545416137,1.2980566117448247,0.11934938741022391,20.068652302492605,0.025348542458808618,25.18905787917195,18.645965356991972,0.574566962399662,6.980354879594423
2021-05-09,11.284980253938597,24.945857573570002,1.352499044545416,0.0997919232239161,19.49658159582148,0.030786869930782626,17.03894008238142,17.544269395728058,0.5170070915962461,7.689286169264088
2021-05-10,6.9128988292261715,19.763474904128607,1.1665410956004978,0.0956597560252948,18.03821310961931,0.027089488431941894,18.42931759885547,16.18089005900429,0.450362745181034,18.935552413927383
2021-05-11,8.512202293443105,18.07556600999706,1.3286533372537488,0.10107321376065864,22.146978829755952,0.022052337547780066,19.29211996471626,16.785504263451926,0.3390546897971185,13.39679506027639
2021-05-12,7.8607475836113245,18.292917628945343,1.4273800359250706,0.10371225729193397,21.895047472414678,0.01710717646052519,23.245445214267384,18.270464459840905,0.4298178085706954,8.45736036267214
2021-05-13,6.519857058650162,16.14445181255526,1.2802092543471855,0.1215738284703802,19.768641320365457,0.02670940170940171,28.20052313586796,17.510315355142943,0.5922119068670793,9.835506926024168
2021-05-14,7.921782727381483,15.788099924958402,1.4595047254456275,0.21207408454686835,24.71369998586173,0.03697701986971038,19.850134313586878,20.0274064970799,0.6231715407454133,9.367149180523986
2021-05-15,8.382402811604033,20.23203954331987,1.1889714420774629,0.3853623947960662,23.710577427012364,0.026718459372527256,20.575268982951567,18.142861546998798,0.49737439755012275,6.8584229943171895
2021-05-16,10.297062068401912,19.95668696114085,1.4046091611163323,2.187104155600049,21.414415886895764,0.024516814448575983,16.93805418215993,19.773832386711888,0.4218935153025784,7.581824868222123
2021-05-17,6.948687412623622,17.429710557655465,1.466369802723554,0.5716356858074872,23.894785895510793,0.03624501631025734,18.372080981722156,21.8692072697147,0.5084658002381814,8.90281157769378
2021-05-18,7.387629462083978,23.52255914015068,1.532286865869628,0.26104998214316083,20.264111154572202,0.04251628373667114,15.58646961786364,19.151885172020883,0.4047550211731093,11.846737300386048
